98074810	9413999
98074940	9414129
98076121	9415639
98077369	9416887
98079330	9418135
98080700	9419430
98087405	9427533
98089069	9428793
98089072	9428796
98090595	9428921
98090689	9428992
98099332	9438495
98101492	9440542
98101496	9440546
98104455	9442373
98104456	9442374
98104459	9442377
98104462	9442380
98104469	9442387
98104470	9442388
98104475	9442393
98104477	9442395
98104482	9442400
98124483	9464836
98128482	9467376
98133462	9475315
98140255	9479628
98144699	9483705
98145608	9099800
98147373	9488049
98153997	9492977
98158921	9497493
98168578	9507734
98168883	9510064
98204128	9544570
98208262	9548483
98208264	9548485
98208270	9548490
98209755	9550385
98209796	9550426
98211678	9551952
98220845	9562374
98227977	9569022
98230439	9570512
98240931	9581775
98241397	9572990
98245000	9576755
98248918	9587347
98252921	9584174
98259083	9596578
98263946	9601640
98266173	9605137
98269066	9603911
98277450	9615223
98278432	9617870
98279058	9614222
98279279	9616307
98281217	9619918
98281916	9620606
98281992	9620670
98281994	9620672
98282206	9616159
98282210	9616163
98282479	9618757
98282480	9618758
98282481	9618759
98282482	9618760
98288355	9624052
98290745	9625770
98295583	9633826
98295684	9633927
98295734	9633977
98295832	9634075
98298224	9632764
98299642	9637529
98302228	9638372
98304427	9640245
98305722	9643569
98306174	9639662
98308097	9642107
98309442	9647227
98310801	9637764
98311520	9649186
98313295	9649341
98314139	9650453
98315074	9649500
98315075	9649501
98318219	9655487
98318652	9653181
98321687	9660250
98321739	9660302
98322148	9657742
98322149	9657743
98322151	9657745
98322350	9657720
98325028	9660784
98325153	9658081
98325215	9658143
98325368	9660938
98326600	9663467
98328397	9665460
98330075	9667501
98332778	9665884
98334014	9670939
98334015	9670940
98338104	9673387
98339383	9676761
98341858	9678718
98342108	9675155
98343423	9679829
98343775	9680181
98345328	9680371
98346788	9683258
98348376	9685215
98348399	9681993
98348903	9684278
98349401	9686612
98352765	9690455
98353227	9690917
98353313	9687385
98359134	9695963
98361309	9697844
98361758	9694701
98361768	9694711
98361776	9694719
98361999	9694878
98362153	9696844
98363633	9700053
98365377	9700101
98367816	9702439
98369616	9703993
98369636	9704013
98371688	9706399
98372761	9705952
98373923	9710149
98373989	9710215
98374270	9707565
98374313	9707608
98375837	9712019
98375844	9712026
98375865	9712047
98375886	9712068
98376488	9710448
98378510	9710582
98378528	9710600
98379695	9715838
98379823	9715966
98380268	9712703
98380286	9712721
98380997	9715265
98383419	9717674
98384235	9716600
98384373	9716648
98385602	9720648
98389282	9723889
98389427	9724034
98389481	9724088
98389801	9722600
98390872	9723430
98391028	9725212
98391036	9725220
98391735	9722631
98395073	9726970
98395103	9727000
98395152	9727049
98397262	9729045
98400423	9731697
98400847	9730957
98400938	9728057
98401161	9731208
98403730	9734661
98405747	9736340
98406066	9733716
98406200	9733836
98406210	9733846
98407711	9737693
98413772	9741337
98414302	9743370
98414619	9742120
98416141	9743506
98416180	9743535
98417611	9744863
98418492	9747720
98421363	9746758
98421365	9746760
98421396	9746791
98422270	9748323
98426236	9751748
98426244	9751756
98427848	9756417
98430664	9759864
98435936	9764907
98437269	9756643
98438043	9766653
98438422	9763661
98438501	9765256
98438540	9765295
98438583	9763613
98438586	9763616
98439530	9768594
98440284	9767165
98440543	9765424
98451423	9780143
98451425	9780145
98451426	9780146
98455033	9783712
98455230	9783909
99003230	9786883
99003459	9784667
99005376	9787185
99006628	9792142
99006780	9792294
99007236	9789010
99007753	9791541
99008340	9794238
99008372	9794241
99008506	9794375
99008517	9794386
99008520	9794389
99008545	9794414
99008553	9794422
99010726	9796702
99010987	9796963
99014176	9794815
99015774	9801155
99016857	9800475
99018025	9799798
99021680	9802971
99023364	9808178
99023375	9808189
99023506	9808320
99023607	9808421
99023967	9804806
99025966	9808586
99030136	9811525
99030293	9811966
99032541	9817603
99032837	9813178
99034460	9819151
99034605	9815258
99035056	9816208
99038200	9819382
99038208	9819390
99039380	9823774
99041167	9825820
99041401	9826028
99045415	9826539
99047055	9831170
99047525	9828121
99047534	9828130
99048705	9831865
99049801	9834055
99049827	9834081
99049838	9834092
99054659	9840924
99054996	9835626
99055586	9834272
99057097	9842963
99057540	9837745
99057586	9838061
99058080	9838000
99059495	9845362
99060915	9846481
99060916	9846482
99060929	9846495
99061637	9843840
99061768	9845517
99064961	9849709
99065132	9849880
99065678	9847292
99067836	9850850
99069282	9824485
99069401	9852070
99070060	9852958
99070073	9852971
99071844	9854680
99073952	9858241
99074319	9857074
99074403	9852211
99074502	9852310
99075480	9860137
99075977	9858880
99077502	9862666
99077509	9862673
99077519	9862683
99077977	9858563
99078032	9858618
99078033	9858619
99080869	9863501
99081619	9864163
99083144	9867255
99086128	9870581
99087711	9872676
99089911	9874515
99090715	9875537
99091536	9872937
99091640	9873041
99092484	9875325
99096304	9881977
99097163	9880240
99097434	9878608
99097447	9878621
99098272	9883803
99098435	9883966
99098921	9880555
99099017	9882331
99101008	9885917
99101510	9886419
99101524	9886433
99102085	9882624
99102381	9885213
99102590	9847337
99103960	9887050
99106021	9888865
99107757	9889197
99107758	9889198
99111186	9815628
99111421	9893043
99113717	9916679
99113747	9916709
99115412	9915779
99115544	9916078
99115659	9915850
99115672	9915863
99118181	9919536
99119105	9918824
99120322	9923447
99120900	9920778
99121740	9922985
99125803	9928723
99126191	9929111
99126331	9925930
99134363	9933632
99135866	9949178
99135975	9949285
99137801	9952372
99137815	9952386
99138796	9973373
99138825	9973402
99138892	9973469
99138943	9973520
99138988	9971788
99139903	10049048
99141282	9974401
99142609	9989503
99145033	10022435
99145586	9990060
99146379	10023774
99147030	10022882
99147045	10022897
99148535	10025668
99149869	10027623
99150505	10024618
99154742	10037138
99155321	10029571
99155339	10029589
99155344	10029594
99156941	10037751
99158164	10050877
99161827	10064064
99161866	10064103
99162595	10051632
99166942	10069412
99166958	10069428
99168501	10070953
99168986	10068671
99169183	10068588
99169427	10070274
99170284	10072068
99170294	10072078
99172186	10072497
99172218	10072529
99174774	10077156
99175125	10075645
99175479	10074432
99176388	10078502
99177408	10075873
99178617	10080532
99178629	10080544
99178889	10079106
99180171	10082134
99180473	10082436
99182340	10080948
99182374	10082473
99182530	10080908
99182542	10080875
99184529	10086725
99187612	10087648
99187985	10087993
99188724	10090338
99189160	10087181
99189164	10087185
99189777	10089907
99190497	10092076
99190512	10092091
99190530	10092109
99190650	10089140
99190753	10089566
99192430	10090923
99192438	10090931
99192449	10090942
99192454	10090947
99192735	10092775
99192743	10092783
99192761	10092801
99192765	10092805
99192785	10092825
99194225	10096561
99194238	10096574
99196242	10098606
99197861	10097788
99200773	10102628
99200786	10102641
99200936	10102791
99201425	10101001
99201482	10101034
99201818	10101602
99203164	10101249
99203526	10103059
99206604	10192386
99206664	10192446
99207658	10191934
99208363	10194020
99209754	10195379
99209803	10195428
99210381	10194184
99211588	10197731
99211949	10194443
99214329	10196286
99214587	10187812
99216457	10200007
99217587	10202937
99218312	10200294
99218397	10201899
99218427	10201929
99218482	10201984
99218522	10202024
99218525	10202027
99218532	10202034
99220021	10202178
99221321	10206480
99221887	10203577
99223160	10208461
99223488	10206983
99223528	10207023
99223566	10207061
99225046	10210321
99225047	10210322
99225313	10208867
99225548	10209036
99225553	10209041
99228708	10210645
99228859	10212389
99229667	10214854
99231886	10217534
99233638	10216071
99236832	10221643
99236847	10221658
99237607	10221250
99239883	10225377
99240736	10224109
99240762	10224135
99240799	10224156
99242525	10224470
99242545	10224223
99242633	10225979
99242637	10224278
99243471	10226884
99244237	10229231
99244281	10229275
99244330	10229324
99244898	10228008
99244901	10228011
99244916	10228026
99246501	10228133
99247345	10232385
99248157	10229815
99248162	10229820
99248179	10229837
99248183	10229841
99248398	10231345
99249555	10235476
99249588	10235509
99252077	10233875
99252081	10233879
99252084	10233882
99252090	10233888
99252157	10233927
99252177	10233947
99253956	10318814
99254099	10318942
99255395	10320367
99256982	10327050
99256996	10327064
99257180	10322160
99258659	10328107
99260407	10331564
99261844	10329958
99262230	10328874
99262272	10330274
99262416	10329625
99262417	10329626
99262580	10329845
99262847	10329147
99263020	10330189
99264317	10330396
99265951	10331989
99272411	10339475
99272418	10339482
99276096	10348340
99278386	10347175
99279130	10349513
99282915	10352247
99282926	10352258
99282941	10352273
99282947	10352279
99285117	10356629
99285507	10359012
99285633	10359138
99286016	10359457
99286230	10357818
99286232	10357820
99286808	10358756
99286816	10358764
99286827	10358775
99287876	10358028
99288066	10358154
99288085	10358173
99288090	10358178
99289426	10359894
99289427	10359895
99292681	10364157
99292715	10364191
99292717	10364193
99292784	10364260
99294118	10367698
99294317	10367897
99295929	10369255
99296093	10369419
99296619	10366600
99298193	10369681
99298510	10370372
99300859	10372271
99301235	10374699
99303024	10376531
99303765	10373522
99303791	10373548
99305240	10378895
99305241	10378896
99307057	10377075
99307406	10377411
99308622	10380915
99310626	10381500
99310627	10381501
99310960	10381655
99315311	10383940
99315748	10385650
99315834	10383397
99316282	10384094
99316341	10384153
99321124	10395201
99323946	10395645
99323953	10395652
99323972	10395671
99324612	10396290
99326307	10397722
99328623	10402173
99329182	10400755
99330064	10403270
99333679	10403770
99335895	10407580
99336784	10411003
99336788	10411007
99340272	10409763
99343400	10416957
99343785	10415075
99344098	10415609
99348033	10417333
99352259	10421786
99353321	10426278
99353322	10426279
99353876	10423406
99354925	10427971
99355592	10425206
99356019	10425262
99357094	10430025
99357809	10428853
99357866	10426995
99357867	10426996
99360752	10433370
99361939	10435586
99362723	10430908
99362737	10430922
99362759	10430944
99362923	10432288
99364624	10437913
99367411	10438457
99369690	10438731
99369860	10438758
99369911	10440930
99369970	10438903
99369980	10438913
99370197	10438843
99371288	10443688
99372175	10443228
99374665	10446999
99376397	10449157
99376409	10449169
99377310	10446065
99379868	10448144
99380273	10449442
99380601	10449776
99382334	10452760
99384376	10454636
99386936	10455128
99386942	10455134
99388007	10458769
99388640	10459348
99393322	10462492
99394774	10455523
99398660	10468560
99400649	10471326
99401563	10472343
99406823	10477599
99406845	10477621
99408303	10480426
99408727	10477716
99409030	10477683
99410809	10479650
99410810	10479651
99412310	10482545
99412333	10482568
99415656	10487715
99415908	10485875
99415939	10485906
99419787	10492038
99423672	10491394
99423690	10491412
99427884	10499538
99428687	10497131
